doc_id,parent_doc_id,chunk_index,chunk_count,chunk_text,text,document_type,title,course_code,prefix,number,level,source_page,linked_file_or_page,file_name
course_0044_CDA_6214::chunk_001,course_0044_CDA_6214,1,1,CDA 6214 Structured VLSI Design,"Document_Type = course_listing, Title = Structured VLSI Design, Course_Code = CDA 6214, Prefix = CDA, Number = 6214, Level = graduate, Parent_Doc_ID = course_0044_CDA_6214, Chunk_Index = 1 of 1, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CDA 6214 Structured VLSI Design",course_listing,Structured VLSI Design,CDA 6214,CDA,6214,graduate,https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/,,
course_0045_CDA_6316::chunk_001,course_0045_CDA_6316,1,1,CDA 6316 Embedded Systems Design,"Document_Type = course_listing, Title = Embedded Systems Design, Course_Code = CDA 6316, Prefix = CDA, Number = 6316, Level = graduate, Parent_Doc_ID = course_0045_CDA_6316, Chunk_Index = 1 of 1, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CDA 6316 Embedded Systems Design",course_listing,Embedded Systems Design,CDA 6316,CDA,6316,graduate,https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/,,
course_0046_CEN_5035::chunk_001,course_0046_CEN_5035,1,1,CEN 5035,"Document_Type = course_listing, Title = , Course_Code = CEN 5035, Prefix = CEN, Number = 5035, Level = graduate, Parent_Doc_ID = course_0046_CEN_5035, Chunk_Index = 1 of 1, Source_Page = https://www.fau.edu/engineering/eecs/graduate/professional-programs/professional-ms-itm/, Linked_File_or_Page = , File_Name = , Content = CEN 5035",course_listing,,CEN 5035,CEN,5035,graduate,https://www.fau.edu/engineering/eecs/graduate/professional-programs/professional-ms-itm/,,
course_0047_CEN_5035::chunk_001,course_0047_CEN_5035,1,1,CEN 5035 Software Engineering,"Document_Type = course_listing, Title = Software Engineering, Course_Code = CEN 5035, Prefix = CEN, Number = 5035, Level = graduate, Parent_Doc_ID = course_0047_CEN_5035, Chunk_Index = 1 of 1, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CEN 5035 Software Engineering",course_listing,Software Engineering,CEN 5035,CEN,5035,graduate,https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/,,
course_0048_CEN_5086::chunk_001,course_0048_CEN_5086,1,1,CEN 5086 Cloud Computing,"Document_Type = course_listing, Title = Cloud Computing, Course_Code = CEN 5086, Prefix = CEN, Number = 5086, Level = graduate, Parent_Doc_ID = course_0048_CEN_5086, Chunk_Index = 1 of 1, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CEN 5086 Cloud Computing",course_listing,Cloud Computing,CEN 5086,CEN,5086,graduate,https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/,,
course_0049_CEN_5931::chunk_001,course_0049_CEN_5931,1,1,"Both thesis and non-thesis options require a minimum of 30 credits. Students must take 1 course from Theory and Algorithms (graduate course prefix COT), 1 course from Software and Programming (graduate course prefix COP or CEN), and 1 course from Systems and Applications (graduate course prefix CAP, CIS, CNT, or CDA). Please note that courses COT 5930, COT 6930, COT 6900, COT 6905, CEN 5931, CEN 6930 may be counted only with prior approval of the advisor.","Document_Type = course_listing, Title = CEN 6930 may be counted only with prior approval of the advisor., Course_Code = CEN 5931, Prefix = CEN, Number = 5931, Level = graduate, Parent_Doc_ID = course_0049_CEN_5931, Chunk_Index = 1 of 1, Source_Page = https://www.fau.edu/engineering/eecs/graduate/ms/computer-science/courses/, Linked_File_or_Page = , File_Name = , Content = Both thesis and non-thesis options require a minimum of 30 credits. Students must take 1 course from Theory and Algorithms (graduate course prefix COT), 1 course from Software and Programming (graduate course prefix COP or CEN), and 1 course from Systems and Applications (graduate course prefix CAP, CIS, CNT, or CDA). Please note that courses COT 5930, COT 6930, COT 6900, COT 6905, CEN 5931, CEN 6930 may be counted only with prior approval of the advisor.",course_listing,CEN 6930 may be counted only with prior approval of the advisor.,CEN 5931,CEN,5931,graduate,https://www.fau.edu/engineering/eecs/graduate/ms/computer-science/courses/,,
course_0050_CEN_6027::chunk_001,course_0050_CEN_6027,1,1,CEN 6027 Software Maintenance and Evolution,"Document_Type = course_listing, Title = Software Maintenance and Evolution, Course_Code = CEN 6027, Prefix = CEN, Number = 6027, Level = graduate, Parent_Doc_ID = course_0050_CEN_6027, Chunk_Index = 1 of 1, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CEN 6027 Software Maintenance and Evolution",course_listing,Software Maintenance and Evolution,CEN 6027,CEN,6027,graduate,https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/,,
course_0051_CEN_6075::chunk_001,course_0051_CEN_6075,1,1,CEN 6075 Software Requirements Engineering,"Document_Type = course_listing, Title = Software Requirements Engineering, Course_Code = CEN 6075, Prefix = CEN, Number = 6075, Level = graduate, Parent_Doc_ID = course_0051_CEN_6075, Chunk_Index = 1 of 1, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CEN 6075 Software Requirements Engineering",course_listing,Software Requirements Engineering,CEN 6075,CEN,6075,graduate,https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/,,
course_0052_CEN_6076::chunk_001,course_0052_CEN_6076,1,1,CEN 6076 Software Testing,"Document_Type = course_listing, Title = Software Testing, Course_Code = CEN 6076, Prefix = CEN, Number = 6076, Level = graduate, Parent_Doc_ID = course_0052_CEN_6076, Chunk_Index = 1 of 1, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CEN 6076 Software Testing",course_listing,Software Testing,CEN 6076,CEN,6076,graduate,https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/,,
course_0053_CEN_6085::chunk_001,course_0053_CEN_6085,1,1,CEN 6085 Software Architecture and Patterns,"Document_Type = course_listing, Title = Software Architecture and Patterns, Course_Code = CEN 6085, Prefix = CEN, Number = 6085, Level = graduate, Parent_Doc_ID = course_0053_CEN_6085, Chunk_Index = 1 of 1, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CEN 6085 Software Architecture and Patterns",course_listing,Software Architecture and Patterns,CEN 6085,CEN,6085,graduate,https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/,,
course_0054_CEN_6405::chunk_001,course_0054_CEN_6405,1,1,CEN 6405 Computer Performance Modeling,"Document_Type = course_listing, Title = Computer Performance Modeling, Course_Code = CEN 6405, Prefix = CEN, Number = 6405, Level = graduate, Parent_Doc_ID = course_0054_CEN_6405, Chunk_Index = 1 of 1, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CEN 6405 Computer Performance Modeling",course_listing,Computer Performance Modeling,CEN 6405,CEN,6405,graduate,https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/,,
course_0055_CEN_6930::chunk_001,course_0055_CEN_6930,1,1,"Both thesis and non-thesis options require a minimum of 30 credits. Students must take 1 course from Theory and Algorithms (graduate course prefix COT), 1 course from Software and Programming (graduate course prefix COP or CEN), and 1 course from Systems and Applications (graduate course prefix CAP, CIS, CNT, or CDA). Please note that courses COT 5930, COT 6930, COT 6900, COT 6905, CEN 5931, CEN 6930 may be counted only with prior approval of the advisor.","Document_Type = course_listing, Title = may be counted only with prior approval of the advisor., Course_Code = CEN 6930, Prefix = CEN, Number = 6930, Level = graduate, Parent_Doc_ID = course_0055_CEN_6930, Chunk_Index = 1 of 1, Source_Page = https://www.fau.edu/engineering/eecs/graduate/ms/computer-science/courses/, Linked_File_or_Page = , File_Name = , Content = Both thesis and non-thesis options require a minimum of 30 credits. Students must take 1 course from Theory and Algorithms (graduate course prefix COT), 1 course from Software and Programming (graduate course prefix COP or CEN), and 1 course from Systems and Applications (graduate course prefix CAP, CIS, CNT, or CDA). Please note that courses COT 5930, COT 6930, COT 6900, COT 6905, CEN 5931, CEN 6930 may be counted only with prior approval of the advisor.",course_listing,may be counted only with prior approval of the advisor.,CEN 6930,CEN,6930,graduate,https://www.fau.edu/engineering/eecs/graduate/ms/computer-science/courses/,,
course_0056_CGS_5937::chunk_001,course_0056_CGS_5937,1,1,CGS 5937 Graduate Seminar,"Document_Type = course_listing, Title = Graduate Seminar, Course_Code = CGS 5937, Prefix = CGS, Number = 5937, Level = graduate, Parent_Doc_ID = course_0056_CGS_5937, Chunk_Index = 1 of 1, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CGS 5937 Graduate Seminar",course_listing,Graduate Seminar,CGS 5937,CGS,5937,graduate,https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/,,
course_0057_CGS_5937::chunk_001,course_0057_CGS_5937,1,1,"In addition, students pursuing non-thesis option will take 7 elective courses and students pursuing thesis option will take 6 thesis credits and 5 elective courses. All students must complete one semester of CGS 5937 Graduate Seminar (0 credits).","Document_Type = course_listing, Title = Graduate Seminar (0 credits)., Course_Code = CGS 5937, Prefix = CGS, Number = 5937, Level = graduate, Parent_Doc_ID = course_0057_CGS_5937, Chunk_Index = 1 of 1, Source_Page = https://www.fau.edu/engineering/eecs/graduate/ms/computer-science/courses/, Linked_File_or_Page = , File_Name = , Content = In addition, students pursuing non-thesis option will take 7 elective courses and students pursuing thesis option will take 6 thesis credits and 5 elective courses. All students must complete one semester of CGS 5937 Graduate Seminar (0 credits).",course_listing,Graduate Seminar (0 credits).,CGS 5937,CGS,5937,graduate,https://www.fau.edu/engineering/eecs/graduate/ms/computer-science/courses/,,
course_0058_CGS_5937::chunk_001,course_0058_CGS_5937,1,1,Must complete one semester of CGS 5937 Graduate Seminar.,"Document_Type = course_listing, Title = Graduate Seminar., Course_Code = CGS 5937, Prefix = CGS, Number = 5937, Level = graduate, Parent_Doc_ID = course_0058_CGS_5937, Chunk_Index = 1 of 1, Source_Page = https://www.fau.edu/engineering/eecs/graduate/ms/computer-science/degree-reqs/, Linked_File_or_Page = , File_Name = , Content = Must complete one semester of CGS 5937 Graduate Seminar.",course_listing,Graduate Seminar.,CGS 5937,CGS,5937,graduate,https://www.fau.edu/engineering/eecs/graduate/ms/computer-science/degree-reqs/,,
course_0059_CIS_5371::chunk_001,course_0059_CIS_5371,1,1,CIS 5371 Practical Aspects of Modern Cryptography,"Document_Type = course_listing, Title = Practical Aspects of Modern Cryptography, Course_Code = CIS 5371, Prefix = CIS, Number = 5371, Level = graduate, Parent_Doc_ID = course_0059_CIS_5371, Chunk_Index = 1 of 1, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CIS 5371 Practical Aspects of Modern Cryptography",course_listing,Practical Aspects of Modern Cryptography,CIS 5371,CIS,5371,graduate,https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/,,
course_0060_CIS_5374::chunk_001,course_0060_CIS_5374,1,1,Instructor for CIS 5374: Practical Aspects of Modern Cryptography,"Document_Type = course_listing, Title = Practical Aspects of Modern Cryptography, Course_Code = CIS 5374, Prefix = CIS, Number = 5374, Level = graduate, Parent_Doc_ID = course_0060_CIS_5374, Chunk_Index = 1 of 1, Source_Page = https://www.fau.edu/engineering/eecs/research/nrt/faculty/collaborators, Linked_File_or_Page = , File_Name = , Content = Instructor for CIS 5374: Practical Aspects of Modern Cryptography",course_listing,Practical Aspects of Modern Cryptography,CIS 5374,CIS,5374,graduate,https://www.fau.edu/engineering/eecs/research/nrt/faculty/collaborators,,
course_0061_CIS_5374::chunk_001,course_0061_CIS_5374,1,1,Instructor for CIS 5374: Practical Aspects of Modern Cryptography Invited Guest Speaker to other courses,"Document_Type = course_listing, Title = Practical Aspects of Modern Cryptography Invited Guest Speaker to other courses, Course_Code = CIS 5374, Prefix = CIS, Number = 5374, Level = graduate, Parent_Doc_ID = course_0061_CIS_5374, Chunk_Index = 1 of 1, Source_Page = https://www.fau.edu/engineering/eecs/research/nrt/faculty/collaborators, Linked_File_or_Page = , File_Name = , Content = Instructor for CIS 5374: Practical Aspects of Modern Cryptography Invited Guest Speaker to other courses",course_listing,Practical Aspects of Modern Cryptography Invited Guest Speaker to other courses,CIS 5374,CIS,5374,graduate,https://www.fau.edu/engineering/eecs/research/nrt/faculty/collaborators,,
course_0062_CIS_6370::chunk_001,course_0062_CIS_6370,1,1,CIS 6370 Computer Data Security,"Document_Type = course_listing, Title = Computer Data Security, Course_Code = CIS 6370, Prefix = CIS, Number = 6370, Level = graduate, Parent_Doc_ID = course_0062_CIS_6370, Chunk_Index = 1 of 1, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CIS 6370 Computer Data Security",course_listing,Computer Data Security,CIS 6370,CIS,6370,graduate,https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/,,
course_0063_CIS_6375::chunk_001,course_0063_CIS_6375,1,1,CIS 6375 Distributed Systems Security,"Document_Type = course_listing, Title = Distributed Systems Security, Course_Code = CIS 6375, Prefix = CIS, Number = 6375, Level = graduate, Parent_Doc_ID = course_0063_CIS_6375, Chunk_Index = 1 of 1, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CIS 6375 Distributed Systems Security",course_listing,Distributed Systems Security,CIS 6375,CIS,6375,graduate,https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/,,
course_0064_CNT_5008::chunk_001,course_0064_CNT_5008,1,1,CNT 5008 Computer Networks,"Document_Type = course_listing, Title = Computer Networks, Course_Code = CNT 5008, Prefix = CNT, Number = 5008, Level = graduate, Parent_Doc_ID = course_0064_CNT_5008, Chunk_Index = 1 of 1, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CNT 5008 Computer Networks",course_listing,Computer Networks,CNT 5008,CNT,5008,graduate,https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/,,
course_0065_CNT_5109::chunk_001,course_0065_CNT_5109,1,1,CNT 5109 Sensor Networks and Smart Systems,"Document_Type = course_listing, Title = Sensor Networks and Smart Systems, Course_Code = CNT 5109, Prefix = CNT, Number = 5109, Level = graduate, Parent_Doc_ID = course_0065_CNT_5109, Chunk_Index = 1 of 1, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CNT 5109 Sensor Networks and Smart Systems",course_listing,Sensor Networks and Smart Systems,CNT 5109,CNT,5109,graduate,https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/,,
course_0066_CNT_6108::chunk_001,course_0066_CNT_6108,1,1,CNT 6108 Embedded Network Sensor Systems,"Document_Type = course_listing, Title = Embedded Network Sensor Systems, Course_Code = CNT 6108, Prefix = CNT, Number = 6108, Level = graduate, Parent_Doc_ID = course_0066_CNT_6108, Chunk_Index = 1 of 1, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CNT 6108 Embedded Network Sensor Systems",course_listing,Embedded Network Sensor Systems,CNT 6108,CNT,6108,graduate,https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/,,
course_0067_CNT_6515::chunk_001,course_0067_CNT_6515,1,1,CNT 6515 Mobile Multimedia,"Document_Type = course_listing, Title = Mobile Multimedia, Course_Code = CNT 6515, Prefix = CNT, Number = 6515, Level = graduate, Parent_Doc_ID = course_0067_CNT_6515, Chunk_Index = 1 of 1, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CNT 6515 Mobile Multimedia",course_listing,Mobile Multimedia,CNT 6515,CNT,6515,graduate,https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/,,
course_0068_CNT_6516::chunk_001,course_0068_CNT_6516,1,1,CNT 6516 Advanced Computer Networking,"Document_Type = course_listing, Title = Advanced Computer Networking, Course_Code = CNT 6516, Prefix = CNT, Number = 6516, Level = graduate, Parent_Doc_ID = course_0068_CNT_6516, Chunk_Index = 1 of 1, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CNT 6516 Advanced Computer Networking",course_listing,Advanced Computer Networking,CNT 6516,CNT,6516,graduate,https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/,,
