query_id,query_text,doc_id,relevance,score,reason,document_type,title,course_code,file_name,preview
q04,"Find MS Computer Science program worksheets, MS CSE worksheet documents, professional MS CS worksheets, and computer science graduate program requirements.",pdf_0492_ms-egit-csda-worksheet,2,15,strong=1; medium=5; weak=0; score=15,program_form_or_worksheet,Ms Egit Csda Worksheet,,ms-egit-csda-worksheet.pdf,"Document_Type = program_form_or_worksheet, Title = Ms Egit Csda Worksheet, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = ms-egit-csda-worksheet.pdf, Content = The program worksheet undergoes periodic review and is subject to change. This worksheet is intended to assist with tracking your coursework and completing the required POS. M.S. in Inf o"
q04,"Find MS Computer Science program worksheets, MS CSE worksheet documents, professional MS CS worksheets, and computer science graduate program requirements.",pdf_0501_ms-in-information-technology-management-computer-science-dat,2,15,strong=1; medium=5; weak=0; score=15,program_form_or_worksheet,Ms In Information Technology Management Computer Science Data Analytics Program Sheet 6 2025,,ms-in-information-technology-management-computer-science-data-analytics-program-sheet-6-2025.pdf,"Document_Type = program_form_or_worksheet, Title = Ms In Information Technology Management Computer Science Data Analytics Program Sheet 6 2025, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = ms-in-information-technology-management-computer-science-data-analytics-program-sheet-6-2025.pdf, Content = The program worksheet undergoes periodic review"
q04,"Find MS Computer Science program worksheets, MS CSE worksheet documents, professional MS CS worksheets, and computer science graduate program requirements.",pdf_0503_ms-phd-computer-science-worksheet12.09.2025,2,13,strong=1; medium=4; weak=0; score=13,program_form_or_worksheet,Ms Phd Computer Science Worksheet12.09.2025,,ms-phd-computer-science-worksheet12.09.2025.pdf,"Document_Type = program_form_or_worksheet, Title = Ms Phd Computer Science Worksheet12.09.2025, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = ms-phd-computer-science-worksheet12.09.2025.pdf, Content = 12.08.25 PH.D. IN COMPUTER SCIENCE WORKSHEET Name: Z#: Date of Candidacy Exam Passed : Dissertation Advisor (Chair) : Co-Chair : Committee: Membe"
q04,"Find MS Computer Science program worksheets, MS CSE worksheet documents, professional MS CS worksheets, and computer science graduate program requirements.",pdf_0504_ms-phd-csc-data-science-anly-concn12.09.2025,2,13,strong=1; medium=4; weak=0; score=13,department_document,Ms Phd Csc Data Science Anly Concn12.09.2025,,ms-phd-csc-data-science-anly-concn12.09.2025.pdf,"Document_Type = department_document, Title = Ms Phd Csc Data Science Anly Concn12.09.2025, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = ms-phd-csc-data-science-anly-concn12.09.2025.pdf, Content = 12.08.25 PH.D. IN COMPUTER SCIENCE WORKSHEET DATA SCIENCE AND ANALYTICS CONCENTRATION Name: Z#: Date of Candidacy Exam Passed : Dissertation Advisor "
q04,"Find MS Computer Science program worksheets, MS CSE worksheet documents, professional MS CS worksheets, and computer science graduate program requirements.",pdf_0505_ms-phd-cybersecurity-concn12.09.2025,2,13,strong=1; medium=4; weak=0; score=13,department_document,Ms Phd Cybersecurity Concn12.09.2025,,ms-phd-cybersecurity-concn12.09.2025.pdf,"Document_Type = department_document, Title = Ms Phd Cybersecurity Concn12.09.2025, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = ms-phd-cybersecurity-concn12.09.2025.pdf, Content = 12.08.25 PH.D. IN COMPUTER SCIENCE WORKSHEET CYBERSECURITY CONCENTRATION Name: Z#: Date of Candidacy Exam Passed: Dissertation Advisor (Chair): Co-Chair: Committee: "
q04,"Find MS Computer Science program worksheets, MS CSE worksheet documents, professional MS CS worksheets, and computer science graduate program requirements.",pdf_0506_ms-to-phd-eel-neuroeng-concn-worksheet12.09.2025,2,13,strong=1; medium=4; weak=0; score=13,program_form_or_worksheet,Ms To Phd Eel Neuroeng Concn Worksheet12.09.2025,,ms-to-phd-eel-neuroeng-concn-worksheet12.09.2025.pdf,"Document_Type = program_form_or_worksheet, Title = Ms To Phd Eel Neuroeng Concn Worksheet12.09.2025, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = ms-to-phd-eel-neuroeng-concn-worksheet12.09.2025.pdf, Content = 12.08.25 PH.D. IN ELECTRICAL ENGINEERING NEUROENGINEERING CONCENTRATION Name: Z#: Date of Candidacy Exam Passed: Dissertation Advisor ("
q04,"Find MS Computer Science program worksheets, MS CSE worksheet documents, professional MS CS worksheets, and computer science graduate program requirements.",pdf_0507_ms-to-phd-electrical-engineering-worksheet1.13.2026,2,13,strong=1; medium=4; weak=0; score=13,program_form_or_worksheet,Ms To Phd Electrical Engineering Worksheet1.13.2026,,ms-to-phd-electrical-engineering-worksheet1.13.2026.pdf,"Document_Type = program_form_or_worksheet, Title = Ms To Phd Electrical Engineering Worksheet1.13.2026, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = ms-to-phd-electrical-engineering-worksheet1.13.2026.pdf, Content = 01.13.25 PH.D. IN ELECTRICAL ENGINEERING WORKSHEET Name: Z#: Date of Candidacy Exam Passed: Dissertation Advisor (Chair): Co-Chai"
q04,"Find MS Computer Science program worksheets, MS CSE worksheet documents, professional MS CS worksheets, and computer science graduate program requirements.",pdf_0493_ms-egit-csec-worksheet,2,12,strong=0; medium=6; weak=0; score=12,program_form_or_worksheet,Ms Egit Csec Worksheet,,ms-egit-csec-worksheet.pdf,"Document_Type = program_form_or_worksheet, Title = Ms Egit Csec Worksheet, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = ms-egit-csec-worksheet.pdf, Content = The program worksheet undergoes periodic review and is subject to change. This worksheet is intended to assist with tracking your coursework and completing the required POS. M.S. in Infor"
q04,"Find MS Computer Science program worksheets, MS CSE worksheet documents, professional MS CS worksheets, and computer science graduate program requirements.",pdf_0502_ms-in-information-technology-management-cybersecurity-progra,2,12,strong=0; medium=6; weak=0; score=12,program_form_or_worksheet,Ms In Information Technology Management Cybersecurity Program Sheet 6 2025,,ms-in-information-technology-management-cybersecurity-program-sheet-6-2025.pdf,"Document_Type = program_form_or_worksheet, Title = Ms In Information Technology Management Cybersecurity Program Sheet 6 2025, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = ms-in-information-technology-management-cybersecurity-program-sheet-6-2025.pdf, Content = The program worksheet undergoes periodic review and is subject to change. This work"
q04,"Find MS Computer Science program worksheets, MS CSE worksheet documents, professional MS CS worksheets, and computer science graduate program requirements.",pdf_0483_minor-in-business-application,2,11,strong=1; medium=3; weak=0; score=11,program_form_or_worksheet,Minor In Business Application,,minor-in-business-application.pdf,"Document_Type = program_form_or_worksheet, Title = Minor In Business Application, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = minor-in-business-application.pdf, Content = 08.26.21 MINOR IN BUSINESS PROGRAM APPLICATION Application to the program requires that this form be completely filled out and a cover letter attached. The cover letter mu s"
q04,"Find MS Computer Science program worksheets, MS CSE worksheet documents, professional MS CS worksheets, and computer science graduate program requirements.",pdf_0484_minor-in-business-worksheet,2,11,strong=1; medium=3; weak=0; score=11,program_form_or_worksheet,Minor In Business Worksheet,,minor-in-business-worksheet.pdf,"Document_Type = program_form_or_worksheet, Title = Minor In Business Worksheet, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = minor-in-business-worksheet.pdf, Content = 7.27.20 M.S. DEGREE WITH A MINOR IN BUSINESS WORKSHEET Name: __________________________________ Z#:__________________ Advisor: ____________________________ Date of Admission: __"
q04,"Find MS Computer Science program worksheets, MS CSE worksheet documents, professional MS CS worksheets, and computer science graduate program requirements.",pdf_0508_msto-phd-computer-engineering-worksheet12.09.2025,2,11,strong=1; medium=3; weak=0; score=11,program_form_or_worksheet,Msto Phd Computer Engineering Worksheet12.09.2025,,msto-phd-computer-engineering-worksheet12.09.2025.pdf,"Document_Type = program_form_or_worksheet, Title = Msto Phd Computer Engineering Worksheet12.09.2025, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = msto-phd-computer-engineering-worksheet12.09.2025.pdf, Content = 12.08.25 PH.D. IN COMPUTER ENGINEERING WORKSHEET Name: Z#: Date of Candidacy Exam Passed : Dissertation Advisor (Chair) : Co-Chair : "
q04,"Find MS Computer Science program worksheets, MS CSE worksheet documents, professional MS CS worksheets, and computer science graduate program requirements.",pdf_0520_professional-ms-itm-csda-concentration-worksheet,2,11,strong=0; medium=4; weak=3; score=11,program_form_or_worksheet,Professional Ms Itm Csda Concentration Worksheet,CAP 5768,professional-ms-itm-csda-concentration-worksheet.pdf,"Document_Type = program_form_or_worksheet, Title = Professional Ms Itm Csda Concentration Worksheet, Course_Code = CAP 5768, Prefix = CAP, Number = 5768, Level = graduate, Source_Page = , Linked_File_or_Page = , File_Name = professional-ms-itm-csda-concentration-worksheet.pdf, Content = 03.23.22 PROFESSIONAL M.S. IN INFORMATION TECHNOLOGY AND MANEGEMENT (MSITM) COMPUTER SCIENCE DATA ANALYTICS (CSD"
q04,"Find MS Computer Science program worksheets, MS CSE worksheet documents, professional MS CS worksheets, and computer science graduate program requirements.",pdf_0405_cybersecurity-certificate-worksheet-2023,2,10,strong=0; medium=4; weak=2; score=10,program_form_or_worksheet,Cybersecurity Certificate Worksheet 2023,,cybersecurity-certificate-worksheet-2023.pdf,"Document_Type = program_form_or_worksheet, Title = Cybersecurity Certificate Worksheet 2023, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = cybersecurity-certificate-worksheet-2023.pdf, Content = 10.27.2022 UNDERGRADUATE CYBERSECURITY – COMPUTER SCIENCE TRACK - CERTIFICATE PROGRAM ADVISING SHEET (MINIMUM 12 CREDITS) Name: _______________________"
q04,"Find MS Computer Science program worksheets, MS CSE worksheet documents, professional MS CS worksheets, and computer science graduate program requirements.",pdf_0407_cybersecurity-minor-worksheet,2,10,strong=0; medium=4; weak=2; score=10,program_form_or_worksheet,Cybersecurity Minor Worksheet,,cybersecurity-minor-worksheet.pdf,"Document_Type = program_form_or_worksheet, Title = Cybersecurity Minor Worksheet, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = cybersecurity-minor-worksheet.pdf, Content = *revised 10.27.2022 UNDERGRADUATE CYBERSECURITY – COMPUTER SCIENCE TRACK - MINOR PROGRAM* ADVISING SHEET (MINIMUM 12 CREDITS) Name: _________________________________________"
q04,"Find MS Computer Science program worksheets, MS CSE worksheet documents, professional MS CS worksheets, and computer science graduate program requirements.",pdf_0485_ms--arin-worksheet,2,10,strong=0; medium=5; weak=0; score=10,program_form_or_worksheet,Ms Arin Worksheet,,ms--arin-worksheet.pdf,"Document_Type = program_form_or_worksheet, Title = Ms Arin Worksheet, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = ms--arin-worksheet.pdf, Content = The program worksheet undergoes periodic review and is subject to change. This worksheet is intended to assist with tracking your coursework and completing the required POS. 08-20-2025 M.S. in Art"
q04,"Find MS Computer Science program worksheets, MS CSE worksheet documents, professional MS CS worksheets, and computer science graduate program requirements.",pdf_0486_ms--coen-worksheet,2,10,strong=0; medium=5; weak=0; score=10,program_form_or_worksheet,Ms Coen Worksheet,,ms--coen-worksheet.pdf,"Document_Type = program_form_or_worksheet, Title = Ms Coen Worksheet, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = ms--coen-worksheet.pdf, Content = M.S. in Computer Engineering (EG-MS-COEN) Program Worksheet (30 credit hours total) Name: Z#: Starting Term: Phone #: Overall GPA: Date: Are you pursuing a certificate or minor ? Certificate or Mi"
q04,"Find MS Computer Science program worksheets, MS CSE worksheet documents, professional MS CS worksheets, and computer science graduate program requirements.",pdf_0487_ms--dsa--worksheet,2,10,strong=0; medium=5; weak=0; score=10,program_form_or_worksheet,Ms Dsa Worksheet,,ms--dsa--worksheet.pdf,"Document_Type = program_form_or_worksheet, Title = Ms Dsa Worksheet, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = ms--dsa--worksheet.pdf, Content = The program worksheet undergoes periodic review and is subject to change. This worksheet is intended to assist with tracking your coursework and completing the required POS. 08-20-2025 M.S. in Data"
q04,"Find MS Computer Science program worksheets, MS CSE worksheet documents, professional MS CS worksheets, and computer science graduate program requirements.",pdf_0491_ms-egit-ait-worksheet,2,10,strong=0; medium=5; weak=0; score=10,program_form_or_worksheet,Ms Egit Ait Worksheet,,ms-egit-ait-worksheet.pdf,"Document_Type = program_form_or_worksheet, Title = Ms Egit Ait Worksheet, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = ms-egit-ait-worksheet.pdf, Content = The program worksheet undergoes periodic review and is subject to change. This worksheet is intended to assist with tracking your coursework and completing the required POS. M.S. in Informa"
q04,"Find MS Computer Science program worksheets, MS CSE worksheet documents, professional MS CS worksheets, and computer science graduate program requirements.",pdf_0495_ms-in-computer-engineering-program-sheet-6-2025,2,10,strong=0; medium=5; weak=0; score=10,department_document,Ms In Computer Engineering Program Sheet 6 2025,,ms-in-computer-engineering-program-sheet-6-2025.pdf,"Document_Type = department_document, Title = Ms In Computer Engineering Program Sheet 6 2025, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = ms-in-computer-engineering-program-sheet-6-2025.pdf, Content = The program worksheet undergoes periodic review and is subject to change. This worksheet is intended to assist with tracking your coursework an"
q04,"Find MS Computer Science program worksheets, MS CSE worksheet documents, professional MS CS worksheets, and computer science graduate program requirements.",pdf_0497_ms-in-data-science-analytics-program-worksheet-6-2025,2,10,strong=0; medium=5; weak=0; score=10,program_form_or_worksheet,Ms In Data Science Analytics Program Worksheet 6 2025,,ms-in-data-science-analytics-program-worksheet-6-2025.pdf,"Document_Type = program_form_or_worksheet, Title = Ms In Data Science Analytics Program Worksheet 6 2025, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = ms-in-data-science-analytics-program-worksheet-6-2025.pdf, Content = The program worksheet undergoes periodic review and is subject to change. This worksheet is intended to assist with tracking "
q04,"Find MS Computer Science program worksheets, MS CSE worksheet documents, professional MS CS worksheets, and computer science graduate program requirements.",pdf_0498_ms-in-eel-worksheet,2,10,strong=0; medium=5; weak=0; score=10,program_form_or_worksheet,Ms In Eel Worksheet,,ms-in-eel-worksheet.pdf,"Document_Type = program_form_or_worksheet, Title = Ms In Eel Worksheet, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = ms-in-eel-worksheet.pdf, Content = M.S. in Electrical Engineering (EG-MS-EEL) Program Worksheet (30 credit hours total) Name: Z#: Starting Term: Pho ne #: Overall GPA: Date: Ar e you pursuing a certificate or minor ? Certificate"
q04,"Find MS Computer Science program worksheets, MS CSE worksheet documents, professional MS CS worksheets, and computer science graduate program requirements.",pdf_0499_ms-in-electrical-engineering-program-sheet-6-2025,2,10,strong=0; medium=5; weak=0; score=10,department_document,Ms In Electrical Engineering Program Sheet 6 2025,,ms-in-electrical-engineering-program-sheet-6-2025.pdf,"Document_Type = department_document, Title = Ms In Electrical Engineering Program Sheet 6 2025, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = ms-in-electrical-engineering-program-sheet-6-2025.pdf, Content = The program worksheet undergoes periodic review and is subject to change. This worksheet is intended to assist with tracking your coursewor"
q04,"Find MS Computer Science program worksheets, MS CSE worksheet documents, professional MS CS worksheets, and computer science graduate program requirements.",pdf_0500_ms-in-information-technology-management-advance-information-,2,10,strong=0; medium=5; weak=0; score=10,program_form_or_worksheet,Ms In Information Technology Management Advance Information Technology Program Sheet 6 2025,,ms-in-information-technology-management-advance-information-technology-program-sheet-6-2025.pdf,"Document_Type = program_form_or_worksheet, Title = Ms In Information Technology Management Advance Information Technology Program Sheet 6 2025, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = ms-in-information-technology-management-advance-information-technology-program-sheet-6-2025.pdf, Content = The program worksheet undergoes periodic review a"
q04,"Find MS Computer Science program worksheets, MS CSE worksheet documents, professional MS CS worksheets, and computer science graduate program requirements.",pdf_0276_4-plus-1-itm-ait,2,9,strong=1; medium=2; weak=0; score=9,department_document,4 Plus 1 Itm Ait,,4-plus-1-itm-ait.pdf,"Document_Type = department_document, Title = 4 Plus 1 Itm Ait, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = 4-plus-1-itm-ait.pdf, Content = BIOLOGICAL AND PHYSICAL SCIENCES TO INFORMATION TECHNOLOGY AND MANAGEMENT BACHELOR OF ARTS (B.A.) OR BACHELOR OF SCIENCE (B.S.) TO MASTER OF SCIENCE (M.S.) COMBINED PROGRAM Advanced Information Technology "
q04,"Find MS Computer Science program worksheets, MS CSE worksheet documents, professional MS CS worksheets, and computer science graduate program requirements.",pdf_0277_4-plus-1-itm-csda,2,9,strong=1; medium=2; weak=0; score=9,department_document,4 Plus 1 Itm Csda,,4-plus-1-itm-csda.pdf,"Document_Type = department_document, Title = 4 Plus 1 Itm Csda, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = 4-plus-1-itm-csda.pdf, Content = BIOLOGICAL AND PHYSICAL SCIENCES TO INFORMATION TECHNOLOGY AND MANAGEMENT BACHELOR OF ARTS (B.A.) OR BACHELOR OF SCIENCE (B.S.) TO MASTER OF SCIENCE (M.S.) COMBINED PROGRAM Computer Science Data Analytic"
q05,"Find MS Computer Engineering program sheets, MS COEN worksheets, computer engineering application forms, and computer engineering graduate requirements.",pdf_0495_ms-in-computer-engineering-program-sheet-6-2025,2,25,strong=3; medium=5; weak=0; score=25,department_document,Ms In Computer Engineering Program Sheet 6 2025,,ms-in-computer-engineering-program-sheet-6-2025.pdf,"Document_Type = department_document, Title = Ms In Computer Engineering Program Sheet 6 2025, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = ms-in-computer-engineering-program-sheet-6-2025.pdf, Content = The program worksheet undergoes periodic review and is subject to change. This worksheet is intended to assist with tracking your coursework an"
q05,"Find MS Computer Engineering program sheets, MS COEN worksheets, computer engineering application forms, and computer engineering graduate requirements.",pdf_0488_ms-computer-engineering-with-minor-in-business-worksheet,2,23,strong=3; medium=3; weak=2; score=23,program_form_or_worksheet,Ms Computer Engineering With Minor In Business Worksheet,,ms-computer-engineering-with-minor-in-business-worksheet.pdf,"Document_Type = program_form_or_worksheet, Title = Ms Computer Engineering With Minor In Business Worksheet, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = ms-computer-engineering-with-minor-in-business-worksheet.pdf, Content = 07.27.20 M.S. IN COMPUTER ENGINEERING WITH A MINOR IN BUSINESS WORKSHEET Name: __________________________________ Z#: _"
q05,"Find MS Computer Engineering program sheets, MS COEN worksheets, computer engineering application forms, and computer engineering graduate requirements.",pdf_0330_ce-application-form,2,18,strong=2; medium=4; weak=0; score=18,program_form_or_worksheet,Ce Application Form,,ce-application-form.pdf,"Document_Type = program_form_or_worksheet, Title = Ce Application Form, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = ce-application-form.pdf, Content = Department of Electrical Engineering and Computer Science Application Form For The PhD Candidacy Exam (Oral) Semester/year: Eligibility of PhD Candidacy Exam (Oral): The student is expected to "
q05,"Find MS Computer Engineering program sheets, MS COEN worksheets, computer engineering application forms, and computer engineering graduate requirements.",pdf_0486_ms--coen-worksheet,2,18,strong=2; medium=4; weak=0; score=18,program_form_or_worksheet,Ms Coen Worksheet,,ms--coen-worksheet.pdf,"Document_Type = program_form_or_worksheet, Title = Ms Coen Worksheet, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = ms--coen-worksheet.pdf, Content = M.S. in Computer Engineering (EG-MS-COEN) Program Worksheet (30 credit hours total) Name: Z#: Starting Term: Phone #: Overall GPA: Date: Are you pursuing a certificate or minor ? Certificate or Mi"
q05,"Find MS Computer Engineering program sheets, MS COEN worksheets, computer engineering application forms, and computer engineering graduate requirements.",pdf_0484_minor-in-business-worksheet,2,16,strong=2; medium=3; weak=0; score=16,program_form_or_worksheet,Minor In Business Worksheet,,minor-in-business-worksheet.pdf,"Document_Type = program_form_or_worksheet, Title = Minor In Business Worksheet, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = minor-in-business-worksheet.pdf, Content = 7.27.20 M.S. DEGREE WITH A MINOR IN BUSINESS WORKSHEET Name: __________________________________ Z#:__________________ Advisor: ____________________________ Date of Admission: __"
q05,"Find MS Computer Engineering program sheets, MS COEN worksheets, computer engineering application forms, and computer engineering graduate requirements.",pdf_0483_minor-in-business-application,2,14,strong=2; medium=2; weak=0; score=14,program_form_or_worksheet,Minor In Business Application,,minor-in-business-application.pdf,"Document_Type = program_form_or_worksheet, Title = Minor In Business Application, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = minor-in-business-application.pdf, Content = 08.26.21 MINOR IN BUSINESS PROGRAM APPLICATION Application to the program requires that this form be completely filled out and a cover letter attached. The cover letter mu s"
q05,"Find MS Computer Engineering program sheets, MS COEN worksheets, computer engineering application forms, and computer engineering graduate requirements.",pdf_0411_eecs-low-residency-phd-form,2,13,strong=1; medium=4; weak=0; score=13,program_form_or_worksheet,Eecs Low Residency Phd Form,,eecs-low-residency-phd-form.pdf,"Document_Type = program_form_or_worksheet, Title = Eecs Low Residency Phd Form, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = eecs-low-residency-phd-form.pdf, Content = Department of Electrical Engineering and Computer Science Low Residency PhD Program Application Form Fill out this form to request application into the Low Residency PhD Program"
q05,"Find MS Computer Engineering program sheets, MS COEN worksheets, computer engineering application forms, and computer engineering graduate requirements.",pdf_0284_bs-phd-computer-engineering-worksheet-12.09.2025,2,9,strong=1; medium=2; weak=0; score=9,program_form_or_worksheet,Bs Phd Computer Engineering Worksheet 12.09.2025,,bs-phd-computer-engineering-worksheet-12.09.2025.pdf,"Document_Type = program_form_or_worksheet, Title = Bs Phd Computer Engineering Worksheet 12.09.2025, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = bs-phd-computer-engineering-worksheet-12.09.2025.pdf, Content = 12.08.25 PH.D. IN COMPUTER ENGINEERING WORKSHEET Name: Z#: Date of Candidacy Exam Passed : Dissertation Advisor (Chair) : Co-Chair : Co"
q05,"Find MS Computer Engineering program sheets, MS COEN worksheets, computer engineering application forms, and computer engineering graduate requirements.",pdf_0365_computer-science-minor-program-application,2,9,strong=1; medium=2; weak=0; score=9,program_form_or_worksheet,Computer Science Minor Program Application,,computer-science-minor-program-application.pdf,"Document_Type = program_form_or_worksheet, Title = Computer Science Minor Program Application, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = computer-science-minor-program-application.pdf, Content = Minor in Computer Science Program Application The Department of Computer and Electrical Engineering and Computer Science offers a Minor in Computer"
q05,"Find MS Computer Engineering program sheets, MS COEN worksheets, computer engineering application forms, and computer engineering graduate requirements.",pdf_0508_msto-phd-computer-engineering-worksheet12.09.2025,2,9,strong=1; medium=2; weak=0; score=9,program_form_or_worksheet,Msto Phd Computer Engineering Worksheet12.09.2025,,msto-phd-computer-engineering-worksheet12.09.2025.pdf,"Document_Type = program_form_or_worksheet, Title = Msto Phd Computer Engineering Worksheet12.09.2025, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = msto-phd-computer-engineering-worksheet12.09.2025.pdf, Content = 12.08.25 PH.D. IN COMPUTER ENGINEERING WORKSHEET Name: Z#: Date of Candidacy Exam Passed : Dissertation Advisor (Chair) : Co-Chair : "
q05,"Find MS Computer Engineering program sheets, MS COEN worksheets, computer engineering application forms, and computer engineering graduate requirements.",pdf_0449_eel4746intro-microcontrollers-and-lab,2,8,strong=1; medium=1; weak=1; score=8,course_syllabus,Eel4746Intro Microcontrollers And Lab,EEL 4746,eel4746intro-microcontrollers-and-lab.pdf,"Document_Type = course_syllabus, Title = Eel4746Intro Microcontrollers And Lab, Course_Code = EEL 4746, Prefix = EEL, Number = 4746, Level = undergraduate, Source_Page = , Linked_File_or_Page = https://www.fau.edu/engineering/eecs/undergraduate/syllabi-ee/eel4746intro-microcontrollers-and-lab.pdf, File_Name = eel4746intro-microcontrollers-and-lab.pdf, Content = EEL 4746 Introduction to Microcontro"
q05,"Find MS Computer Engineering program sheets, MS COEN worksheets, computer engineering application forms, and computer engineering graduate requirements.",pdf_0290_bsms-audit-form,1,6,strong=0; medium=3; weak=0; score=6,program_form_or_worksheet,Bsms Audit Form,,bsms-audit-form.pdf,"Document_Type = program_form_or_worksheet, Title = Bsms Audit Form, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = bsms-audit-form.pdf, Content = JOINT BS/MS DEGREE PROGRAM AUDIT FORM Section A (for student to complete and bring to advisor): Student Name: Z#: Email: Phone No. : Starting Date at FAU: Undergraduate Advisor: GPA (Overall): Anticipa"
q05,"Find MS Computer Engineering program sheets, MS COEN worksheets, computer engineering application forms, and computer engineering graduate requirements.",pdf_0292_bsphd-audit-form,1,4,strong=0; medium=2; weak=0; score=4,program_form_or_worksheet,Bsphd Audit Form,,bsphd-audit-form.pdf,"Document_Type = program_form_or_worksheet, Title = Bsphd Audit Form, Course_Code = , Prefix = , Number = , Level = , Source_Page = , Linked_File_or_Page = , File_Name = bsphd-audit-form.pdf, Content = 06.22.2022 JOINT BS/PhD DEGREE PROGRAM AUDIT FORM Section A (for student to complete and bring to advisor): Student Name: _______________________________________ Z#: ______________________________ Em"
q05,"Find MS Computer Engineering program sheets, MS COEN worksheets, computer engineering application forms, and computer engineering graduate requirements.",pdf_0306_cap6411foundations-vision,1,4,strong=0; medium=2; weak=0; score=4,course_syllabus,Cap6411Foundations Vision,CAP 6411,cap6411foundations-vision.pdf,"Document_Type = course_syllabus, Title = Cap6411Foundations Vision, Course_Code = CAP 6411, Prefix = CAP, Number = 6411, Level = graduate, Source_Page = , Linked_File_or_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/pdf/cap6411foundations-vision.pdf, File_Name = cap6411foundations-vision.pdf, Content = CAP 6411 Foundations of Vision Credits: 3 credits Textbook, title, author, "
q05,"Find MS Computer Engineering program sheets, MS COEN worksheets, computer engineering application forms, and computer engineering graduate requirements.",pdf_0394_cot4935sr-seminar,1,4,strong=0; medium=2; weak=0; score=4,course_syllabus,Cot4935Sr Seminar,COT 4935,cot4935sr-seminar.pdf,"Document_Type = course_syllabus, Title = Cot4935Sr Seminar, Course_Code = COT 4935, Prefix = COT, Number = 4935, Level = undergraduate, Source_Page = , Linked_File_or_Page = https://www.fau.edu/engineering/eecs/undergraduate/syllabi-ce-cs/cot4935sr-seminar.pdf, File_Name = cot4935sr-seminar.pdf, Content = COT 4935 Senior Seminar 1. Credits: 1 2. Text book, title, author, and year: Engineering Ethi"
